event_id,event_name,year_start,year_end,year_label,date_label,date_detail,period_id,period_name,broad_era,category,location_ids,location_names,person_ids,person_names,description_short,description_long,importance_score
E0170,Battle of Ngọc Hồi-Đống Đa,1788,,1788,1788 October,October,P021,Tây Sơn period,Rebellion / dynastic replacement,Military,L050,Ngọc Hồi-Đống Đa,PE074,Lê Chiêu Thống,Battle of Ngọc Hồi-Đống Đa: Qing forces invaded Đại Việt in support of the deposed emperor Lê Chiêu Thống.,Battle of Ngọc Hồi-Đống Đa: Qing forces invaded Đại Việt in support of the deposed emperor Lê Chiêu Thống.,3
E0171,Nguyễn Văn Nhạc's younger brother Nguyễn Văn Huệ proclaimed himself emperor of Đại Việt,1788,,1788,1788,,P021,Tây Sơn period,Rebellion / dynastic replacement,Politics,,,PE071;PE075,Nguyễn Văn Nhạc; Nguyễn Văn Huệ,"Nguyễn Văn Nhạc's younger brother Nguyễn Văn Huệ proclaimed himself emperor of Đại Việt. Nguyễn Văn Nhạc relinquished the title, taking that of king instead.","Nguyễn Văn Nhạc's younger brother Nguyễn Văn Huệ proclaimed himself emperor of Đại Việt. Nguyễn Văn Nhạc relinquished the title, taking that of king instead.",5
E0172,Nguyễn Thế Tổ conquered Gia Định in modern Saigon,1788,,1788,1788,,P021,Tây Sơn period,Rebellion / dynastic replacement,Other,L043;L044;L066,Gia Định; Saigon; Xá Lợi Pagoda,PE072,Nguyễn Thế Tổ,Nguyễn Thế Tổ conquered Gia Định in modern Saigon.,Nguyễn Thế Tổ conquered Gia Định in modern Saigon.,3
E0173,Battle of Bình Thuận took place,1790,,1790,1790,,P021,Tây Sơn period,Rebellion / dynastic replacement,Military,L051,Bình Thuận,,,The Battle of Bình Thuận took place.,The Battle of Bình Thuận took place.,3
E0174,"Nguyễn Văn Huệ died, probably from a stroke",1792,,1792,1792,,P021,Tây Sơn period,Rebellion / dynastic replacement,Politics,,,PE076;PE075,Nguyễn Quang Toản; Nguyễn Văn Huệ,"Nguyễn Văn Huệ died, probably from a stroke. He was succeeded by his young son Nguyễn Quang Toản.","Nguyễn Văn Huệ died, probably from a stroke. He was succeeded by his young son Nguyễn Quang Toản.",4
E0175,Siege of Quy Nhơn took place,1800,,1800,1800,,P021,Tây Sơn period,Rebellion / dynastic replacement,Military,L045,Quy Nhơn,,,The Siege of Quy Nhơn took place.,The Siege of Quy Nhơn took place.,3
E0176,Battle of Thị Nại,1801,,1801,1801,,P021,Tây Sơn period,Rebellion / dynastic replacement,Military,L052,Thị Nại,,,Battle of Thị Nại.,Battle of Thị Nại.,3
E0177,Battle of Trấn Ninh,1802,,1802,1802,,P022,Nguyễn dynasty / independent monarchy,Monarchy,Military,L053,Trấn Ninh,,,Battle of Trấn Ninh,Battle of Trấn Ninh,3
E0178,Nguyễn defeat last of Tây Sơn forces,1802,,1802,1802,,P022,Nguyễn dynasty / independent monarchy,Monarchy,Military,,,,,The Nguyễn defeat last of Tây Sơn forces.,The Nguyễn defeat last of Tây Sơn forces.,3
E0179,Capital moved to Huế,1802,,1802,1802,,P022,Nguyễn dynasty / independent monarchy,Monarchy,Politics,,,,,Capital moved to Huế.,Capital moved to Huế.,3
E0180,"Emperor Cảnh Thịnh died, Emperor Gia Long became ruler of Vietnam",1802,,1802,1802,,P022,Nguyễn dynasty / independent monarchy,Monarchy,Politics,,,PE072;PE076,Nguyễn Thế Tổ; Nguyễn Quang Toản,"Emperor Cảnh Thịnh died, Emperor Gia Long became ruler of Vietnam.","Emperor Cảnh Thịnh died, Emperor Gia Long became ruler of Vietnam.",4
E0433,Nguyễn dynasty built and ruled from Huế,1802,1858,1802,1802,,P022,Nguyễn dynasty / independent monarchy,Monarchy,Politics,L036;L057,Huế;Huế Imperial City,PE080;PE086,Gia Long;Minh Mạng,Gia Long established Huế as the Nguyễn capital and built a centralized monarchy continued by Minh Mạng.,Long-duration institutional event for the Nguyễn independent monarchy.,4
E0432,Gia Long changed the country name to Việt Nam,1804,,1804,1804,,P022,Nguyễn dynasty / independent monarchy,Monarchy,Politics,L036,Huế,PE080,Gia Long,Gia Long changed the country name from Đại Việt to Việt Nam in 1804.,Important for historical naming in the dashboard.,5
E0181,Tang thương ngẫu lục (Random Record of Great Changes) is finalized,1806,,1806,1806,,P022,Nguyễn dynasty / independent monarchy,Monarchy,Culture,,,,,Tang thương ngẫu lục (Random Record of Great Changes) is finalized.,Tang thương ngẫu lục (Random Record of Great Changes) is finalized.,2
E0182,Nguyễn Du completes The Tale of Kieu,1809,,1809,1809,,P022,Nguyễn dynasty / independent monarchy,Monarchy,Culture,,,PE077,Nguyễn Du,Nguyễn Du completes The Tale of Kieu.,Nguyễn Du completes The Tale of Kieu.,3
E0183,Hoàng Việt law enforced,1815,,1815,1815,,P022,Nguyễn dynasty / independent monarchy,Monarchy,Politics,,,,,Hoàng Việt law enforced.,Hoàng Việt law enforced.,3
E0184,Emperor Gia Long (1802–1820) ended his rule of Vietnam,1815,,1815,1815,,P022,Nguyễn dynasty / independent monarchy,Monarchy,Politics,,,PE072,Nguyễn Thế Tổ,Emperor Gia Long (1802–1820) ended his rule of Vietnam.,Emperor Gia Long (1802–1820) ended his rule of Vietnam.,5
E0429,Nguyễn dynasty asserted control over Trường Sa,1816,,1816,1816,,P022,Nguyễn dynasty / independent monarchy,Monarchy,Territory,L087,Trường Sa,PE080,Gia Long,The source states that Trường Sa was controlled from 1816.,This should be cross-checked with specialist maritime history sources.,4
E0185,Emperor Minh Mạng (1820–1841) became ruler of Vietnam,1820,,1820,1820,,P022,Nguyễn dynasty / independent monarchy,Monarchy,Politics,,,PE078,Minh Mạng,Emperor Minh Mạng (1820–1841) became ruler of Vietnam.,Emperor Minh Mạng (1820–1841) became ruler of Vietnam.,3
E0434,Nguyễn court restricted Catholicism and foreign trade,1820,1858,1820,1820,,P022,Nguyễn dynasty / independent monarchy,Monarchy,Religion,L036,Huế,PE086;PE087;PE088,Minh Mạng;Thiệu Trị;Tự Đức,"The Nguyễn court under Minh Mạng, Thiệu Trị and Tự Đức restricted Catholicism and continued limits on foreign trade.",The source connects these policies with later tensions before French conquest.,4
E0186,Phan Bá Vành Uprising,1825,,1825,1825,,P022,Nguyễn dynasty / independent monarchy,Monarchy,Military,,,PE079,Phan Bá Vành,Phan Bá Vành Uprising.,Phan Bá Vành Uprising.,3
E0187,Nông Văn Vân Uprising,1833,,1833,1833,,P022,Nguyễn dynasty / independent monarchy,Monarchy,Military,,,PE080,Nông Văn Vân,Nông Văn Vân Uprising.,Nông Văn Vân Uprising.,3
E0188,Lê Văn Khôi Revolt,1833,,1833,1833,,P022,Nguyễn dynasty / independent monarchy,Monarchy,Military,,,PE081,Lê Văn Khôi,Lê Văn Khôi Revolt.,Lê Văn Khôi Revolt.,3
E0189,Emperor Minh Mạng (1820–1841) ended his rule of Vietnam,1833,,1833,1833,,P022,Nguyễn dynasty / independent monarchy,Monarchy,Politics,,,PE078,Minh Mạng,Emperor Minh Mạng (1820–1841) ended his rule of Vietnam.,Emperor Minh Mạng (1820–1841) ended his rule of Vietnam.,4
E0190,Emperor Thiệu Trị (1841–1847) became ruler of Vietnam,1845,,1845,1845,,P022,Nguyễn dynasty / independent monarchy,Monarchy,Politics,,,PE082,Thiệu Trị,Emperor Thiệu Trị (1841–1847) became ruler of Vietnam.,Emperor Thiệu Trị (1841–1847) became ruler of Vietnam.,3
E0191,USS Constitution lands in Da Nang as a company of US Marines moves overland to Huế and rescues a French Bis...,1845,,1845,1845,,P022,Nguyễn dynasty / independent monarchy,Monarchy,Military,L054,Đà Nẵng,,,USS Constitution lands in Da Nang as a company of US Marines moves overland to Huế and rescues a French Bishop who had been captured by the Vietnamese.,USS Constitution lands in Da Nang as a company of US Marines moves overland to Huế and rescues a French Bishop who had been captured by the Vietnamese.,3
E0192,French bombardment of Da Nang in response to persecution of Catholic missionaries,1847,,1847,1847,,P022,Nguyễn dynasty / independent monarchy,Monarchy,Military,L054,Đà Nẵng,,,French bombardment of Da Nang in response to persecution of Catholic missionaries.,French bombardment of Da Nang in response to persecution of Catholic missionaries.,3
E0193,Emperor Thiệu Trị (1841–1847) ended his rule of Vietnam,1847,,1847,1847,,P022,Nguyễn dynasty / independent monarchy,Monarchy,Politics,,,PE082,Thiệu Trị,Emperor Thiệu Trị (1841–1847) ended his rule of Vietnam.,Emperor Thiệu Trị (1841–1847) ended his rule of Vietnam.,4
E0194,Emperor Tự Đức (1847–1883) became ruler of Vietnam,1854,,1854,1854,,P022,Nguyễn dynasty / independent monarchy,Monarchy,Politics,,,PE083,Tự Đức,Emperor Tự Đức (1847–1883) became ruler of Vietnam.,Emperor Tự Đức (1847–1883) became ruler of Vietnam.,3
E0195,Cao Bá Quát Uprising,1854,,1854,1854,,P022,Nguyễn dynasty / independent monarchy,Monarchy,Military,,,PE084,Cao Bá Quát,Cao Bá Quát Uprising.,Cao Bá Quát Uprising.,3
E0196,Cochinchina Campaign,1858,,1858,1858,,P023,French conquest and early colonial takeover,Colonial conquest,Military,L055,Cochinchina,,,Cochinchina Campaign.,Cochinchina Campaign.,3
E0197,Thủ Khoa Huân Uprising,1859,,1859,1859,,P023,French conquest and early colonial takeover,Colonial conquest,Military,,,PE085,Thủ Khoa Huân,Thủ Khoa Huân Uprising.,Thủ Khoa Huân Uprising.,3
E0198,Sinking of L'Esperance,1861,,1861,1861,,P023,French conquest and early colonial takeover,Colonial conquest,Politics,,,,,Sinking of L'Esperance,Sinking of L'Esperance,3
E0199,Trương Định Uprising,1861,,1861,1861,,P023,French conquest and early colonial takeover,Colonial conquest,Military,,,PE086,Trương Định,Trương Định Uprising.,Trương Định Uprising.,3
E0200,Treaty of Saigon,1862,,1862,1862,,P023,French conquest and early colonial takeover,Colonial conquest,Diplomacy,L043;L044;L066,Gia Định; Saigon; Xá Lợi Pagoda,,,Treaty of Saigon.,Treaty of Saigon.,3
E0201,French establishes the colony of Cochinchina,1867,,1867,1867,,P023,French conquest and early colonial takeover,Colonial conquest,Other,L055,Cochinchina,,,The French establishes the colony of Cochinchina.,The French establishes the colony of Cochinchina.,2
E0435,French conquest expanded from Nam Kỳ into Bắc Kỳ and Trung Kỳ,1873,1886,1873,1873,,P023,French conquest and early colonial takeover,Colonial conquest,Military,L055;L032;L036,Nam Kỳ;Hanoi;Huế,PE088,Tự Đức,"After taking Nam Kỳ, France expanded into the rest of Vietnam through complex conflicts in Bắc Kỳ from 1873 to 1886.",This row summarizes the conquest process beyond the earlier 1858–1867 events.,5
E0202,Discovery of Quang Yen coalfield,1880,1889,1880s,1880s,,P023,French conquest and early colonial takeover,Colonial conquest,Economy,L056,Quang Yen coalfield,,,Discovery of Quang Yen coalfield,Discovery of Quang Yen coalfield,2
E0203,Emperor Tự Đức (1847–1883) ended his rule of Vietnam,1883,,1883,1883,,P023,French conquest and early colonial takeover,Colonial conquest,Politics,,,PE083,Tự Đức,Emperor Tự Đức (1847–1883) ended his rule of Vietnam.,Emperor Tự Đức (1847–1883) ended his rule of Vietnam.,4
E0204,Emperor Hàm Nghi (1884–1885),1885,,1885,1885,,P024,French colonial Vietnam / French Indochina,Colonial period,Politics,,,PE087,Hàm Nghi,Ruler: Emperor Hàm Nghi (1884–1885),Ruler: Emperor Hàm Nghi (1884–1885),3
E0205,Battle of the Huế Imperial City,1885,,1885,1885,,P024,French colonial Vietnam / French Indochina,Colonial period,Military,L057,Huế Imperial City,PE087,Hàm Nghi,Battle of the Huế Imperial City. Hàm Nghi leads resistance.,Battle of the Huế Imperial City. Hàm Nghi leads resistance.,3
E0206,Emperor Đồng Khánh (1885–1889) became ruler of Vietnam,1885,,1885,1885,,P024,French colonial Vietnam / French Indochina,Colonial period,Politics,,,PE088,Đồng Khánh,Emperor Đồng Khánh (1885–1889) became ruler of Vietnam.,Emperor Đồng Khánh (1885–1889) became ruler of Vietnam.,3
E0207,Cần Vương Movement,1885,,1885,1885,,P024,French colonial Vietnam / French Indochina,Colonial period,Politics,,,,,Cần Vương Movement.,Cần Vương Movement.,3
E0436,French colonial administration was formalized,1887,,1887,1887,,P024,French colonial Vietnam / French Indochina,Colonial period,Politics,L055;L032;L036,Nam Kỳ;Hanoi;Huế,,,"By 1887, France had organized a relatively complete colonial administration under the Indochina Governor-General system.",The source says the central authority was initially in Saigon and later moved to Hanoi.,5
E0208,Hàm Nghi captured and exiled to Algeria,1888,,1888,1888,,P024,French colonial Vietnam / French Indochina,Colonial period,Military,L058,Algeria,PE087,Hàm Nghi,Hàm Nghi captured and exiled to Algeria.,Hàm Nghi captured and exiled to Algeria.,3
E0209,Emperor Đồng Khánh (1885–1889) ended his rule of Vietnam,1888,,1888,1888,,P024,French colonial Vietnam / French Indochina,Colonial period,Politics,,,PE088,Đồng Khánh,Emperor Đồng Khánh (1885–1889) ended his rule of Vietnam.,Emperor Đồng Khánh (1885–1889) ended his rule of Vietnam.,4
E0438,French control expanded to Laos under Indochina administration,1893,,1893,1893,,P024,French colonial Vietnam / French Indochina,Colonial period,Diplomacy,L088,Cambodia,,,"By 1893, the Indochina Governor-General's authority expanded to include Laos.",Location field uses Cambodia/Indochina only loosely; a Laos location row should be added later.,3
E0437,French Indochina administration moved its center to Hanoi,1902,,1902,1902,,P024,French colonial Vietnam / French Indochina,Colonial period,Politics,L032,Hanoi,,,The Indochina Governor-General's administrative center was placed in Hanoi in 1902.,Useful for mapping colonial administrative centers.,3
E0210,Emperor Thành Thái (1889–1907),1904,,1904,1904,,P024,French colonial Vietnam / French Indochina,Colonial period,Politics,,,PE089,Thành Thái,Ruler: Emperor Thành Thái (1889–1907),Ruler: Emperor Thành Thái (1889–1907),3
E0211,Đông Du Movement,1904,,1904,1904,,P024,French colonial Vietnam / French Indochina,Colonial period,Politics,,,,,Đông Du Movement.,Đông Du Movement.,3
E0212,"Duy Tân movement, initiated by Phan Châu Trinh, was launched",1906,,1906,1906,,P024,French colonial Vietnam / French Indochina,Colonial period,Politics,,,PE090,Phan Châu Trinh,"The Duy Tân movement, initiated by Phan Châu Trinh, was launched.","The Duy Tân movement, initiated by Phan Châu Trinh, was launched.",4
E0439,Confucian education was replaced by modern quốc ngữ schooling,1910,1919,1910,1910,,P024,French colonial Vietnam / French Indochina,Colonial period,Education,L032,Hanoi,PE090,Phan Châu Trinh,Colonial education reforms in the 1910s ended the old Confucian examination system and expanded modern schooling and quốc ngữ.,The source links this shift to a new intelligentsia influenced by Western culture.,4
E0213,Emperor Khải Định (1916–1925),1917,,1917,1917,,P024,French colonial Vietnam / French Indochina,Colonial period,Politics,,,PE091,Khải Định,Ruler: Emperor Khải Định (1916–1925),Ruler: Emperor Khải Định (1916–1925),3
E0214,Thái Nguyên uprising,1917,,1917,1917,,P024,French colonial Vietnam / French Indochina,Colonial period,Military,L059,Thái Nguyên,,,Thái Nguyên uprising.,Thái Nguyên uprising.,3
